info: Jan-21-2023 15:40:13: 	 Arrancamos Bob en el puerto 8001
info: Jan-29-2023 12:15:00: 	Qty: 139 Maxqty:50000
info: Jan-29-2023 12:15:00: 	PEOPLE-USDT-SWAP market sell long 0 139
info: Jan-29-2023 12:15:00: 	Enviamos Axios Market
info: Jan-29-2023 12:15:00: 	Cerramos operacion del par SOL-USDT
info: Jan-29-2023 12:15:00: 	Tenemos que poner una orden
info: Jan-29-2023 12:15:00: 	Type: market Maximo: 6000
info: Jan-29-2023 12:15:00: 	Qty: 16 Maxqty:6000
info: Jan-29-2023 12:15:00: 	SOL-USDT-SWAP market buy short 0 16
info: Jan-29-2023 12:15:00: 	Enviamos Axios Market
info: Jan-29-2023 12:15:00: 	La orden se ha puesto correctamente
info: Jan-29-2023 12:15:00: 	****************************************************************************
info: Jan-29-2023 12:15:00: 	Venta parcial del par ATOM-USDT Cantidad 2
info: Jan-29-2023 12:15:00: 	****************************************************************************
info: Jan-29-2023 12:15:00: 	Cerramos el par:ATOM-USDT Profit: -10.83 acumulado: -34.284 precio: 13.506
info: Jan-29-2023 12:15:00: 	Profit total: -877.3266102750001972
info: Jan-29-2023 12:15:00: 	****************************************************************************
info: Jan-29-2023 12:15:00: 	La orden se ha puesto correctamente
info: Jan-29-2023 12:15:00: 	****************************************************************************
info: Jan-29-2023 12:15:00: 	Venta parcial del par SOL-USDT Cantidad 1
info: Jan-29-2023 12:15:00: 	****************************************************************************
info: Jan-29-2023 12:15:00: 	Cerramos el par:SOL-USDT Profit: -3.615 acumulado: -36.345 precio: 24.3559375
info: Jan-29-2023 12:15:00: 	Profit total: -881.1364577750001972
info: Jan-29-2023 12:15:00: 	****************************************************************************
info: Jan-29-2023 12:15:00: 	La orden se ha puesto correctamente
info: Jan-29-2023 12:15:00: 	****************************************************************************
info: Jan-29-2023 12:15:00: 	Venta parcial del par PEOPLE-USDT Cantidad 800
info: Jan-29-2023 12:15:00: 	****************************************************************************
info: Jan-29-2023 12:15:00: 	****************************************************************************
info: Jan-29-2023 12:15:00: 	Venta parcial del par PEOPLE-USDT Cantidad 700
info: Jan-29-2023 12:15:00: 	****************************************************************************
info: Jan-29-2023 12:15:00: 	Cerramos el par:PEOPLE-USDT Profit: -4.989 acumulado: -4.989 precio: 0.0283310791366907
info: Jan-29-2023 12:15:00: 	Profit total: -886.3223587750001972
info: Jan-29-2023 12:15:00: 	****************************************************************************
info: Jan-29-2023 12:54:24: 	Iniciamos proceso para abrir el par ETHW-USDT en sentido long
info: Jan-29-2023 12:54:24: 	Enviamos a okex la operacion ETHW-USDT-SWAP
info: Jan-29-2023 12:54:24: 	ETHW-USDT-SWAP market buy long 0 1030
info: Jan-29-2023 12:54:24: 	Enviamos Axios Market
info: Jan-29-2023 12:54:24: 	Arrancamos long el par:ETHW-USDT precio: 3.8793679611650489 cantidad: 399.5749000000000367
info: Jan-29-2023 12:54:24: 	****************************************************************************
info: Jan-29-2023 13:00:00: 	Cerramos operacion del par BAL-USDT
info: Jan-29-2023 13:00:00: 	Tenemos que poner una orden
info: Jan-29-2023 13:00:00: 	Type: market Maximo: 54000
info: Jan-29-2023 13:00:00: 	Qty: 578 Maxqty:54000
info: Jan-29-2023 13:00:00: 	BAL-USDT-SWAP market buy short 0 578
info: Jan-29-2023 13:00:00: 	Enviamos Axios Market
info: Jan-29-2023 13:00:01: 	Cerramos operacion del par FIL-USDT
info: Jan-29-2023 13:00:01: 	Tenemos que poner una orden
info: Jan-29-2023 13:00:01: 	Type: market Maximo: 200000
info: Jan-29-2023 13:00:01: 	Qty: 763 Maxqty:200000
info: Jan-29-2023 13:00:01: 	FIL-USDT-SWAP market buy short 0 763
info: Jan-29-2023 13:00:01: 	Enviamos Axios Market
info: Jan-29-2023 13:00:01: 	La orden se ha puesto correctamente
info: Jan-29-2023 13:00:01: 	****************************************************************************
info: Jan-29-2023 13:00:01: 	Venta parcial del par BAL-USDT Cantidad 11
info: Jan-29-2023 13:00:01: 	****************************************************************************
info: Jan-29-2023 13:00:01: 	****************************************************************************
info: Jan-29-2023 13:00:01: 	Venta parcial del par BAL-USDT Cantidad 11
info: Jan-29-2023 13:00:01: 	****************************************************************************
info: Jan-29-2023 13:00:01: 	****************************************************************************
info: Jan-29-2023 13:00:01: 	Venta parcial del par BAL-USDT Cantidad 11
info: Jan-29-2023 13:00:01: 	****************************************************************************
info: Jan-29-2023 13:00:01: 	****************************************************************************
info: Jan-29-2023 13:00:01: 	Venta parcial del par BAL-USDT Cantidad 0.3
info: Jan-29-2023 13:00:01: 	****************************************************************************
info: Jan-29-2023 13:00:01: 	Cerramos el par:BAL-USDT Profit: -4.4644999999999968 acumulado: -4.4644999999999968 precio: 6.9928529411764707
info: Jan-29-2023 13:00:01: 	Profit total: -891.188739675000194
info: Jan-29-2023 13:00:01: 	****************************************************************************
info: Jan-29-2023 13:00:01: 	La orden se ha puesto correctamente
info: Jan-29-2023 13:00:01: 	Cerramos el par:FIL-USDT Profit: -10.0716 acumulado: -10.0716 precio: 5.374
info: Jan-29-2023 13:00:01: 	Profit total: -901.465357775000194
info: Jan-29-2023 13:00:01: 	****************************************************************************
info: Jan-29-2023 13:00:01: 	{
  "code": "0",
  "data": [
    {
      "instId": "BAL-USDT-SWAP",
      "lever": "20",
      "mgnMode": "cross",
      "posSide": ""
    }
  ],
  "msg": ""
}
info: Jan-29-2023 13:00:01: 	Volvemos a apalancamiento 20 para el par BAL-USDT
info: Jan-29-2023 13:00:01: 	{
  "code": "0",
  "data": [
    {
      "instId": "FIL-USDT-SWAP",
      "lever": "20",
      "mgnMode": "cross",
      "posSide": ""
    }
  ],
  "msg": ""
}
info: Jan-29-2023 13:00:01: 	Volvemos a apalancamiento 20 para el par FIL-USDT
info: Jan-29-2023 13:24:43: 	Iniciamos proceso para abrir el par FIL-USDT en sentido long
info: Jan-29-2023 13:24:43: 	Enviamos a okex la operacion FIL-USDT-SWAP
info: Jan-29-2023 13:24:43: 	FIL-USDT-SWAP market buy long 0 746
info: Jan-29-2023 13:24:43: 	Enviamos Axios Market
info: Jan-29-2023 13:24:43: 	Arrancamos long el par:FIL-USDT precio: 5.36 cantidad: 399.856
info: Jan-29-2023 13:24:43: 	****************************************************************************
info: Jan-29-2023 15:00:00: 	Cerramos operacion del par CELO-USDT
info: Jan-29-2023 15:00:00: 	Tenemos que poner una orden
info: Jan-29-2023 15:00:00: 	Type: market Maximo: 21000
info: Jan-29-2023 15:00:00: 	Qty: 516 Maxqty:21000
info: Jan-29-2023 15:00:00: 	CELO-USDT-SWAP market buy short 0 516
info: Jan-29-2023 15:00:00: 	Enviamos Axios Market
info: Jan-29-2023 15:00:00: 	La orden se ha puesto correctamente
info: Jan-29-2023 15:00:00: 	Cerramos el par:CELO-USDT Profit: -2.064 acumulado: -2.064 precio: 0.778
info: Jan-29-2023 15:00:00: 	Profit total: -903.930009775000194
info: Jan-29-2023 15:00:00: 	****************************************************************************
info: Jan-29-2023 15:00:00: 	{
  "code": "0",
  "data": [
    {
      "instId": "CELO-USDT-SWAP",
      "lever": "20",
      "mgnMode": "cross",
      "posSide": ""
    }
  ],
  "msg": ""
}
info: Jan-29-2023 15:00:00: 	Volvemos a apalancamiento 20 para el par CELO-USDT
info: Jan-29-2023 15:00:01: 	Iniciamos proceso para abrir el par 1INCH-USDT en sentido long
info: Jan-29-2023 15:00:01: 	Enviamos a okex la operacion 1INCH-USDT-SWAP
info: Jan-29-2023 15:00:01: 	1INCH-USDT-SWAP market buy long 0 745
info: Jan-29-2023 15:00:01: 	Enviamos Axios Market
info: Jan-29-2023 15:00:01: 	Arrancamos long el par:1INCH-USDT precio: 0.5363279194630873 cantidad: 399.5643000000000385
info: Jan-29-2023 15:00:01: 	****************************************************************************
info: Jan-29-2023 15:02:47: 	Iniciamos proceso para abrir el par MASK-USDT en sentido long
info: Jan-29-2023 15:02:47: 	Enviamos a okex la operacion MASK-USDT-SWAP
info: Jan-29-2023 15:02:47: 	MASK-USDT-SWAP market buy long 0 127
info: Jan-29-2023 15:02:47: 	Enviamos Axios Market
info: Jan-29-2023 15:02:47: 	Arrancamos long el par:MASK-USDT precio: 3.142 cantidad: 399.034
info: Jan-29-2023 15:02:47: 	****************************************************************************
info: Jan-29-2023 15:15:00: 	Cerramos operacion del par CHZ-USDT
info: Jan-29-2023 15:15:00: 	Tenemos que poner una orden
info: Jan-29-2023 15:15:00: 	Type: market Maximo: 55000
info: Jan-29-2023 15:15:00: 	Qty: 293 Maxqty:55000
info: Jan-29-2023 15:15:00: 	CHZ-USDT-SWAP market buy short 0 293
info: Jan-29-2023 15:15:00: 	Enviamos Axios Market
info: Jan-29-2023 15:15:00: 	Cerramos operacion del par NEAR-USDT
info: Jan-29-2023 15:15:00: 	Tenemos que poner una orden
info: Jan-29-2023 15:15:00: 	Type: market Maximo: 3200
info: Jan-29-2023 15:15:00: 	Qty: 16 Maxqty:3200
info: Jan-29-2023 15:15:00: 	NEAR-USDT-SWAP market buy short 0 16
info: Jan-29-2023 15:15:00: 	Enviamos Axios Market
info: Jan-29-2023 15:15:00: 	La orden se ha puesto correctamente
info: Jan-29-2023 15:15:00: 	La orden se ha puesto correctamente
info: Jan-29-2023 15:15:00: 	Cerramos el par:CHZ-USDT Profit: -9.440799999999908 acumulado: -31.487300000000045 precio: 0.13956
info: Jan-29-2023 15:15:00: 	Profit total: -913.974564325000102
info: Jan-29-2023 15:15:00: 	****************************************************************************
info: Jan-29-2023 15:15:00: 	Cerramos el par:NEAR-USDT Profit: -12.8 acumulado: -35 precio: 2.578
info: Jan-29-2023 15:15:00: 	Profit total: -926.980804325000102
info: Jan-29-2023 15:15:00: 	****************************************************************************
info: Jan-29-2023 15:32:47: 	Iniciamos proceso para abrir el par BNB-USDT en sentido long
info: Jan-29-2023 15:32:47: 	Enviamos a okex la operacion BNB-USDT-SWAP
info: Jan-29-2023 15:32:47: 	BNB-USDT-SWAP market buy long 0 126
info: Jan-29-2023 15:32:47: 	Enviamos Axios Market
info: Jan-29-2023 15:32:47: 	Arrancamos long el par:BNB-USDT precio: 315.34 cantidad: 397.3284
info: Jan-29-2023 15:32:47: 	****************************************************************************
info: Jan-29-2023 16:30:01: 	Cerramos operacion del par AXS-USDT
info: Jan-29-2023 16:30:01: 	Tenemos que poner una orden
info: Jan-29-2023 16:30:01: 	Type: market Maximo: 110000
info: Jan-29-2023 16:30:01: 	Qty: 347 Maxqty:110000
info: Jan-29-2023 16:30:01: 	AXS-USDT-SWAP market buy short 0 347
info: Jan-29-2023 16:30:01: 	Enviamos Axios Market
info: Jan-29-2023 16:30:01: 	La orden se ha puesto correctamente
info: Jan-29-2023 16:30:01: 	****************************************************************************
info: Jan-29-2023 16:30:01: 	Venta parcial del par AXS-USDT Cantidad 12.1
info: Jan-29-2023 16:30:01: 	****************************************************************************
info: Jan-29-2023 16:30:01: 	****************************************************************************
info: Jan-29-2023 16:30:01: 	Venta parcial del par AXS-USDT Cantidad 5.8
info: Jan-29-2023 16:30:01: 	****************************************************************************
info: Jan-29-2023 16:30:01: 	****************************************************************************
info: Jan-29-2023 16:30:01: 	Venta parcial del par AXS-USDT Cantidad 12.4
info: Jan-29-2023 16:30:01: 	****************************************************************************
info: Jan-29-2023 16:30:01: 	Cerramos el par:AXS-USDT Profit: -19.779 acumulado: -19.779 precio: 12.06
info: Jan-29-2023 16:30:01: 	Profit total: -947.167709525000102
info: Jan-29-2023 16:30:01: 	****************************************************************************
info: Jan-29-2023 16:30:01: 	{
  "code": "0",
  "data": [
    {
      "instId": "AXS-USDT-SWAP",
      "lever": "20",
      "mgnMode": "cross",
      "posSide": ""
    }
  ],
  "msg": ""
}
info: Jan-29-2023 16:30:01: 	Volvemos a apalancamiento 20 para el par AXS-USDT
info: Jan-29-2023 17:15:19: 	Iniciamos proceso para abrir el par LRC-USDT en sentido long
info: Jan-29-2023 17:15:19: 	Enviamos a okex la operacion LRC-USDT-SWAP
info: Jan-29-2023 17:15:19: 	LRC-USDT-SWAP market buy long 0 125
info: Jan-29-2023 17:15:19: 	Enviamos Axios Market
info: Jan-29-2023 17:15:20: 	Arrancamos long el par:LRC-USDT precio: 0.3196 cantidad: 399.5
info: Jan-29-2023 17:15:20: 	****************************************************************************
info: Jan-29-2023 17:15:59: 	Iniciamos proceso para abrir el par AXS-USDT en sentido long
info: Jan-29-2023 17:15:59: 	Enviamos a okex la operacion AXS-USDT-SWAP
info: Jan-29-2023 17:15:59: 	AXS-USDT-SWAP market buy long 0 335
info: Jan-29-2023 17:15:59: 	Enviamos Axios Market
info: Jan-29-2023 17:15:59: 	Arrancamos long el par:AXS-USDT precio: 11.94 cantidad: 399.99
info: Jan-29-2023 17:15:59: 	****************************************************************************
info: Jan-29-2023 17:20:33: 	Iniciamos proceso para abrir el par YFI-USDT en sentido long
info: Jan-29-2023 17:20:33: 	Enviamos a okex la operacion YFI-USDT-SWAP
info: Jan-29-2023 17:20:33: 	YFI-USDT-SWAP market buy long 0 523
info: Jan-29-2023 17:20:33: 	Enviamos Axios Market
info: Jan-29-2023 17:20:33: 	Arrancamos long el par:YFI-USDT precio: 7638 cantidad: 399.4674
info: Jan-29-2023 17:20:33: 	****************************************************************************
info: Jan-29-2023 17:30:00: 	Cerramos operacion del par AXS-USDT
info: Jan-29-2023 17:30:00: 	Tenemos que poner una orden
info: Jan-29-2023 17:30:00: 	Type: market Maximo: 110000
info: Jan-29-2023 17:30:00: 	Qty: 335 Maxqty:110000
info: Jan-29-2023 17:30:00: 	AXS-USDT-SWAP market sell long 0 335
info: Jan-29-2023 17:30:00: 	Enviamos Axios Market
info: Jan-29-2023 17:30:01: 	La orden se ha puesto correctamente
info: Jan-29-2023 17:30:01: 	Cerramos el par:AXS-USDT Profit: -2.345 acumulado: -22.124 precio: 11.87
info: Jan-29-2023 17:30:01: 	Profit total: -950.311010725000102
info: Jan-29-2023 17:30:01: 	****************************************************************************
info: Jan-29-2023 17:30:26: 	Iniciamos proceso para abrir el par MINA-USDT en sentido long
info: Jan-29-2023 17:30:26: 	Enviamos a okex la operacion MINA-USDT-SWAP
info: Jan-29-2023 17:30:26: 	MINA-USDT-SWAP market buy long 0 559
info: Jan-29-2023 17:30:26: 	Enviamos Axios Market
info: Jan-29-2023 17:30:26: 	Arrancamos long el par:MINA-USDT precio: 0.716 cantidad: 400.244
info: Jan-29-2023 17:30:26: 	****************************************************************************
info: Jan-29-2023 17:45:46: 	Iniciamos proceso para abrir el par CHZ-USDT en sentido long
info: Jan-29-2023 17:45:46: 	Enviamos a okex la operacion CHZ-USDT-SWAP
info: Jan-29-2023 17:45:46: 	CHZ-USDT-SWAP market buy long 0 287
info: Jan-29-2023 17:45:46: 	Enviamos Axios Market
info: Jan-29-2023 17:45:46: 	Arrancamos long el par:CHZ-USDT precio: 0.1390082229965157 cantidad: 398.953600000000059
info: Jan-29-2023 17:45:46: 	****************************************************************************
info: Jan-29-2023 18:02:06: 	Iniciamos proceso para abrir el par LUNC-USDT en sentido long
info: Jan-29-2023 18:02:06: 	Enviamos a okex la operacion LUNC-USDT-SWAP
info: Jan-29-2023 18:02:06: 	LUNC-USDT-SWAP market buy long 0 228
info: Jan-29-2023 18:02:06: 	Enviamos Axios Market
info: Jan-29-2023 18:02:06: 	Arrancamos long el par:LUNC-USDT precio: 0.0001747361842106 cantidad: 398.398500000168
info: Jan-29-2023 18:02:06: 	****************************************************************************
info: Jan-29-2023 19:16:05: 	Iniciamos proceso para abrir el par ATOM-USDT en sentido long
info: Jan-29-2023 19:16:05: 	Enviamos a okex la operacion ATOM-USDT-SWAP
info: Jan-29-2023 19:16:05: 	ATOM-USDT-SWAP market buy long 0 29
info: Jan-29-2023 19:16:05: 	Enviamos Axios Market
info: Jan-29-2023 19:16:05: 	Arrancamos long el par:ATOM-USDT precio: 13.67 cantidad: 396.43
info: Jan-29-2023 19:16:05: 	****************************************************************************
info: Jan-29-2023 20:30:00: 	Cerramos operacion del par XRP-USDT
